Date,Temp,EC,Turbidity,AlignDate,AlignCheck
2055-03-13 18:02:00,17.56,0.0,2047.75,2023-03-11 04:41:00,True
2055-03-13 18:23:00,17.5,0.0,2042.0,2023-03-11 05:02:00,
2055-03-13 18:43:00,17.5,0.0,2038.75,2023-03-11 05:22:00,
2055-03-13 19:04:00,17.44,0.0,2031.5,2023-03-11 05:43:00,True
2055-03-13 19:24:00,17.5,0.0,2028.75,2023-03-11 06:03:00,True
2055-03-13 19:45:00,17.44,0.0,2025.0,2023-03-11 06:24:00,True
2055-03-13 20:05:00,17.44,0.0,2021.75,2023-03-11 06:44:00,
2055-03-13 20:26:00,17.31,0.0,2021.25,2023-03-11 07:05:00,True
2055-03-13 20:46:00,17.31,0.0,2025.5,2023-03-11 07:25:00,
2055-03-13 21:07:00,17.31,0.0,2029.5,2023-03-11 07:46:00,True
2055-03-13 21:27:00,17.25,0.0,2039.5,2023-03-11 08:06:00,True
2055-03-13 21:48:00,17.25,0.0,2061.25,2023-03-11 08:27:00,True
2055-03-13 22:08:00,17.25,0.0,2084.75,2023-03-11 08:47:00,True
2055-03-13 22:29:00,17.25,0.0,2191.0,2023-03-11 09:08:00,True
2055-03-13 22:49:00,17.31,0.0,2218.0,2023-03-11 09:28:00,True
2055-03-13 23:10:00,17.62,0.0,2202.0,2023-03-11 09:49:00,
2055-03-13 23:30:00,17.75,0.0,2222.0,2023-03-11 10:09:00,True
2055-03-13 23:51:00,17.75,0.0,2193.0,2023-03-11 10:30:00,
2055-03-14 00:12:00,18.06,0.0,2207.5,2023-03-11 10:51:00,
2055-03-14 00:32:00,18.19,0.0,2235.0,2023-03-11 11:11:00,True
2055-03-14 00:53:00,18.5,0.0,2207.0,2023-03-11 11:32:00,True
2055-03-14 01:13:00,18.5,0.0,2178.75,2023-03-11 11:52:00,
2055-03-14 01:34:00,18.81,0.0,2154.25,2023-03-11 12:13:00,True
2055-03-14 01:54:00,18.81,0.0,2155.0,2023-03-11 12:33:00,True
2055-03-14 02:15:00,19.0,0.0,2159.0,2023-03-11 12:54:00,True
2055-03-14 02:36:00,19.31,0.0,2149.0,2023-03-11 13:15:00,
2055-03-14 02:56:00,19.56,0.0,2141.5,2023-03-11 13:35:00,
2055-03-14 03:17:00,19.69,0.0,2143.0,2023-03-11 13:56:00,True
2055-03-14 03:37:00,19.75,0.0,2144.5,2023-03-11 14:16:00,True
2055-03-14 03:58:00,19.88,0.0,2146.5,2023-03-11 14:37:00,True
2055-03-14 04:18:00,20.0,0.0,2139.0,2023-03-11 14:57:00,
2055-03-14 04:39:00,20.06,0.0,2139.25,2023-03-11 15:18:00,
2055-03-14 05:00:00,20.06,0.0,2133.25,2023-03-11 15:39:00,
2055-03-14 05:20:00,20.12,0.0,2132.0,2023-03-11 15:59:00,True
2055-03-14 05:41:00,20.12,0.0,2130.75,2023-03-11 16:20:00,True
2055-03-14 06:01:00,20.19,0.0,2121.0,2023-03-11 16:40:00,
2055-03-14 06:22:00,20.19,0.0,2117.75,2023-03-11 17:01:00,
2055-03-14 06:42:00,20.25,0.0,2110.5,2023-03-11 17:21:00,True
2055-03-14 07:03:00,20.19,0.0,2102.25,2023-03-11 17:42:00,True
2055-03-14 07:23:00,20.19,0.0,2095.75,2023-03-11 18:02:00,True
2055-03-14 07:44:00,20.06,0.0,2085.25,2023-03-11 18:23:00,True
2055-03-14 08:04:00,20.06,0.0,2080.0,2023-03-11 18:43:00,
2055-03-14 08:25:00,19.94,0.0,2089.75,2023-03-11 19:04:00,True
2055-03-14 08:45:00,19.88,0.0,2075.25,2023-03-11 19:24:00,True
2055-03-14 09:06:00,19.69,0.0,2075.75,2023-03-11 19:45:00,
2055-03-14 09:27:00,19.62,0.0,2075.0,2023-03-11 20:06:00,
2055-03-14 09:47:00,19.69,0.0,2074.25,2023-03-11 20:26:00,True
2055-03-14 10:08:00,19.69,0.0,2072.75,2023-03-11 20:47:00,
2055-03-14 10:28:00,19.5,0.0,2069.0,2023-03-11 21:07:00,True
2055-03-14 10:49:00,19.56,0.0,2065.5,2023-03-11 21:28:00,
2055-03-14 11:09:00,19.5,0.0,2063.25,2023-03-11 21:48:00,True
2055-03-14 11:30:00,19.44,0.0,2060.75,2023-03-11 22:09:00,
2055-03-14 11:50:00,19.38,0.0,2055.0,2023-03-11 22:29:00,True
2055-03-14 12:11:00,19.31,0.0,2049.75,2023-03-11 22:50:00,True
2055-03-14 12:31:00,19.06,0.0,2045.75,2023-03-11 23:10:00,
2055-03-14 12:52:00,19.0,0.0,2041.25,2023-03-11 23:31:00,True
2055-03-14 13:12:00,19.12,0.0,2037.5,2023-03-11 23:51:00,True
2055-03-14 13:33:00,18.81,0.0,2031.75,2023-03-12 00:12:00,
2055-03-14 13:53:00,18.88,0.0,2028.75,2023-03-12 00:32:00,
2055-03-14 14:14:00,18.81,0.0,2028.75,2023-03-12 00:53:00,
2055-03-14 14:34:00,18.75,0.0,2023.5,2023-03-12 01:13:00,True
2055-03-14 14:55:00,18.62,0.0,2020.0,2023-03-12 01:34:00,True
2055-03-14 15:15:00,18.38,0.0,2014.75,2023-03-12 01:54:00,True
2055-03-14 15:36:00,18.5,0.0,2013.25,2023-03-12 02:15:00,True
2055-03-14 15:56:00,18.31,0.0,2007.25,2023-03-12 02:35:00,True
2055-03-14 16:17:00,18.25,0.0,2006.0,2023-03-12 02:56:00,
2055-03-14 16:37:00,18.19,0.0,2007.25,2023-03-12 03:16:00,True
2055-03-14 16:58:00,18.12,0.0,2000.0,2023-03-12 03:37:00,
2055-03-14 17:18:00,18.06,0.0,1998.75,2023-03-12 03:57:00,True
2055-03-14 17:39:00,17.94,0.0,1994.0,2023-03-12 04:18:00,
2055-03-14 17:59:00,17.88,0.0,1997.5,2023-03-12 04:38:00,True
2055-03-14 18:20:00,17.81,0.0,1994.5,2023-03-12 04:59:00,
2055-03-14 18:40:00,17.75,0.0,1996.0,2023-03-12 05:19:00,True
2055-03-14 19:01:00,17.69,0.0,1994.25,2023-03-12 05:40:00,
2055-03-14 19:21:00,17.62,0.0,1990.5,2023-03-12 06:00:00,True
2055-03-14 19:41:00,17.5,0.0,1991.0,2023-03-12 06:20:00,True
2055-03-14 20:02:00,17.44,0.0,1987.5,2023-03-12 06:41:00,True
2055-03-14 20:22:00,17.38,0.0,1990.0,2023-03-12 07:01:00,True
2055-03-14 20:43:00,17.31,0.0,1998.25,2023-03-12 07:22:00,True
2055-03-14 21:03:00,17.12,0.0,2008.0,2023-03-12 07:42:00,True
2055-03-14 21:24:00,17.25,0.0,2016.0,2023-03-12 08:03:00,True
2055-03-14 21:44:00,17.31,0.0,2039.25,2023-03-12 08:23:00,
2055-03-14 22:05:00,17.31,0.0,2051.0,2023-03-12 08:44:00,
2055-03-14 22:25:00,17.31,0.0,2120.25,2023-03-12 09:04:00,True
2055-03-14 22:46:00,17.5,0.0,2138.0,2023-03-12 09:25:00,True
2055-03-14 23:07:00,17.62,0.0,2131.5,2023-03-12 09:46:00,
2055-03-14 23:27:00,17.75,0.0,2158.25,2023-03-12 10:06:00,True
2055-03-14 23:48:00,17.75,0.0,2135.75,2023-03-12 10:27:00,
2055-03-15 00:08:00,17.94,0.0,2140.5,2023-03-12 10:47:00,
2055-03-15 00:29:00,17.94,0.0,2182.75,2023-03-12 11:08:00,
2055-03-15 00:49:00,18.25,0.0,2188.75,2023-03-12 11:28:00,
2055-03-15 01:10:00,18.69,0.0,2163.5,2023-03-12 11:49:00,True
2055-03-15 01:30:00,18.88,0.0,2150.25,2023-03-12 12:09:00,True
2055-03-15 01:51:00,19.12,0.0,2146.75,2023-03-12 12:30:00,True
2055-03-15 02:12:00,19.19,0.0,2142.25,2023-03-12 12:51:00,
2055-03-15 02:32:00,19.56,0.0,2143.5,2023-03-12 13:11:00,True
2055-03-15 02:53:00,19.88,0.0,2146.25,2023-03-12 13:32:00,True
2055-03-15 03:13:00,20.06,0.0,2143.75,2023-03-12 13:52:00,True
2055-03-15 03:34:00,20.25,0.0,2140.5,2023-03-12 14:13:00,
2055-03-15 03:54:00,20.5,0.0,2131.5,2023-03-12 14:33:00,True
2055-03-15 04:15:00,20.38,0.0,2119.25,2023-03-12 14:54:00,True
2055-03-15 04:36:00,20.56,0.0,2111.75,2023-03-12 15:15:00,True
2055-03-15 04:56:00,20.5,0.0,2112.5,2023-03-12 15:35:00,True
2055-03-15 05:17:00,20.5,0.0,2115.0,2023-03-12 15:56:00,
2055-03-15 05:37:00,20.69,0.0,2111.5,2023-03-12 16:16:00,True
2055-03-15 05:58:00,20.56,0.0,2105.0,2023-03-12 16:37:00,
2055-03-15 06:18:00,20.44,0.0,2102.25,2023-03-12 16:57:00,True
2055-03-15 06:39:00,20.44,0.0,2093.75,2023-03-12 17:18:00,True
2055-03-15 07:00:00,20.5,0.0,2087.5,2023-03-12 17:39:00,
2055-03-15 07:20:00,20.38,0.0,2080.5,2023-03-12 17:59:00,True
2055-03-15 07:41:00,20.38,0.0,2067.25,2023-03-12 18:20:00,
2055-03-15 08:01:00,20.25,0.0,2058.5,2023-03-12 18:40:00,True
2055-03-15 08:22:00,20.12,0.0,2048.75,2023-03-12 19:01:00,True
2055-03-15 08:42:00,20.06,0.0,2042.5,2023-03-12 19:21:00,
2055-03-15 09:03:00,20.0,0.0,2035.0,2023-03-12 19:42:00,
2055-03-15 09:23:00,-1000.0,0.0,2032.25,2023-03-12 20:02:00,True
2055-03-15 09:44:00,-1000.0,0.0,2025.5,2023-03-12 20:23:00,
2055-03-15 10:04:00,-1000.0,0.0,2021.0,2023-03-12 20:43:00,True
2055-03-15 10:25:00,-1000.0,0.0,2014.25,2023-03-12 21:04:00,
2055-03-15 10:45:00,-1000.0,0.0,2008.75,2023-03-12 21:24:00,True
2055-03-15 11:06:00,-1000.0,0.0,2003.25,2023-03-12 21:45:00,True
2055-03-15 11:26:00,-1000.0,0.0,1996.75,2023-03-12 22:05:00,True
2055-03-15 11:47:00,-1000.0,0.0,1990.75,2023-03-12 22:26:00,
2055-03-15 12:07:00,-1000.0,0.0,1990.5,2023-03-12 22:46:00,True
2055-03-15 12:28:00,-1000.0,0.0,1981.5,2023-03-12 23:07:00,
2055-03-15 12:48:00,-1000.0,0.0,1975.0,2023-03-12 23:27:00,True
2055-03-15 13:09:00,-1000.0,0.0,1972.0,2023-03-12 23:48:00,
2055-03-15 13:29:00,-1000.0,0.0,1969.5,2023-03-13 00:08:00,True
2055-03-15 13:50:00,-1000.0,0.0,1971.0,2023-03-13 00:29:00,
2055-03-15 14:10:00,-1000.0,0.0,1969.5,2023-03-13 00:49:00,True
2055-03-15 14:31:00,-1000.0,0.0,1971.0,2023-03-13 01:10:00,
2055-03-15 14:51:00,-1000.0,0.0,1970.75,2023-03-13 01:30:00,True
2055-03-15 15:11:00,-1000.0,0.0,1975.0,2023-03-13 01:50:00,True
2055-03-15 15:32:00,-1000.0,0.0,1973.5,2023-03-13 02:11:00,True
2055-03-15 15:52:00,-1000.0,0.0,1973.0,2023-03-13 02:31:00,True
2055-03-15 16:13:00,-1000.0,0.0,1974.25,2023-03-13 02:52:00,True
2055-03-15 16:33:00,-1000.0,0.0,1972.25,2023-03-13 03:12:00,True
2055-03-15 16:54:00,-1000.0,0.0,1971.0,2023-03-13 03:33:00,True
2055-03-15 17:14:00,-1000.0,0.0,1972.75,2023-03-13 03:53:00,True
2055-03-15 17:35:00,-1000.0,0.0,1973.25,2023-03-13 04:14:00,True
2055-03-15 17:55:00,-1000.0,0.0,1971.5,2023-03-13 04:34:00,
2055-03-15 18:16:00,-1000.0,0.0,1970.5,2023-03-13 04:55:00,
2055-03-15 18:36:00,-1000.0,0.0,1968.25,2023-03-13 05:15:00,True
2055-03-15 18:57:00,-1000.0,0.0,1966.0,2023-03-13 05:36:00,True
2055-03-15 19:17:00,-1000.0,0.0,1965.75,2023-03-13 05:56:00,True
2055-03-15 19:38:00,-1000.0,0.0,1965.0,2023-03-13 06:17:00,
2055-03-15 19:58:00,-1000.0,0.0,1965.5,2023-03-13 06:37:00,True
2055-03-15 20:19:00,-1000.0,0.0,1967.5,2023-03-13 06:58:00,
2055-03-15 20:39:00,-1000.0,0.0,1968.5,2023-03-13 07:18:00,True
2055-03-15 21:00:00,-1000.0,0.0,1965.75,2023-03-13 07:39:00,
2055-03-15 21:20:00,-1000.0,0.0,1961.5,2023-03-13 07:59:00,True
2055-03-15 21:40:00,-1000.0,0.0,1958.5,2023-03-13 08:19:00,True
2055-03-15 22:01:00,-1000.0,0.0,1964.25,2023-03-13 08:40:00,True
2055-03-15 22:21:00,-1000.0,0.0,1970.75,2023-03-13 09:00:00,True
2055-03-15 22:42:00,-1000.0,0.0,1976.0,2023-03-13 09:21:00,True
2055-03-15 23:02:00,-1000.0,0.0,1979.0,2023-03-13 09:41:00,True
2055-03-15 23:23:00,-1000.0,0.0,1979.5,2023-03-13 10:02:00,True
2055-03-15 23:43:00,-1000.0,0.0,1982.75,2023-03-13 10:22:00,True
2055-03-16 00:04:00,-1000.0,0.0,1983.5,2023-03-13 10:43:00,True
2055-03-16 00:24:00,-1000.0,0.0,1984.25,2023-03-13 11:03:00,True
2055-03-16 00:45:00,-1000.0,0.0,1989.5,2023-03-13 11:24:00,True
2055-03-16 01:05:00,-1000.0,0.0,1991.75,2023-03-13 11:44:00,True
2055-03-16 01:26:00,-1000.0,0.0,1993.25,2023-03-13 12:05:00,True
2055-03-16 01:46:00,-1000.0,0.0,1991.5,2023-03-13 12:25:00,True
2055-03-16 02:07:00,-1000.0,0.0,1992.25,2023-03-13 12:46:00,
2055-03-16 02:27:00,-1000.0,0.0,2006.0,2023-03-13 13:06:00,True
2055-03-16 02:48:00,-1000.0,0.0,2016.75,2023-03-13 13:27:00,True
2055-03-16 03:08:00,-1000.0,0.0,2018.25,2023-03-13 13:47:00,
2055-03-16 03:29:00,-1000.0,0.0,2021.25,2023-03-13 14:08:00,True
2055-03-16 03:49:00,-1000.0,0.0,2024.75,2023-03-13 14:28:00,True
2055-03-16 04:10:00,-1000.0,0.0,2021.0,2023-03-13 14:49:00,True
2055-03-16 04:30:00,-1000.0,0.0,2018.0,2023-03-13 15:09:00,True
2055-03-16 04:51:00,-1000.0,0.0,2016.75,2023-03-13 15:30:00,True
2055-03-16 05:11:00,-1000.0,0.0,2015.25,2023-03-13 15:50:00,True
2055-03-16 05:32:00,-1000.0,0.0,2005.75,2023-03-13 16:11:00,True
2055-03-16 05:52:00,-1000.0,0.0,1865.0,2023-03-13 16:31:00,True
2055-03-16 06:13:00,-1000.0,0.0,1921.0,2023-03-13 16:52:00,True
2055-03-16 06:33:00,-1000.0,0.0,1990.0,2023-03-13 17:12:00,True
2055-03-16 06:54:00,-1000.0,0.0,1998.5,2023-03-13 17:33:00,True
2055-03-16 07:14:00,-1000.0,0.0,1997.75,2023-03-13 17:53:00,True
2055-03-16 07:35:00,-1000.0,0.0,1988.0,2023-03-13 18:14:00,True
2055-03-16 07:55:00,-1000.0,0.0,1986.75,2023-03-13 18:34:00,True
2055-03-16 08:16:00,-1000.0,0.0,1988.0,2023-03-13 18:55:00,True
2055-03-16 08:36:00,-1000.0,0.0,1985.75,2023-03-13 19:15:00,True
2055-03-16 08:57:00,-1000.0,0.0,1987.25,2023-03-13 19:36:00,
2055-03-16 09:17:00,-1000.0,0.0,1987.5,2023-03-13 19:56:00,True
2055-03-16 09:38:00,-1000.0,0.0,1986.0,2023-03-13 20:17:00,
2055-03-16 09:58:00,-1000.0,0.0,1989.0,2023-03-13 20:37:00,True
2055-03-16 10:19:00,-1000.0,0.0,1988.0,2023-03-13 20:58:00,
2055-03-16 10:39:00,-1000.0,0.0,1986.5,2023-03-13 21:18:00,True
2055-03-16 11:00:00,-1000.0,0.0,1986.75,2023-03-13 21:39:00,
2055-03-16 11:20:00,-1000.0,0.0,1986.75,2023-03-13 21:59:00,True
2055-03-16 11:41:00,-1000.0,0.0,1985.25,2023-03-13 22:20:00,
2055-03-16 12:01:00,-1000.0,0.0,1986.75,2023-03-13 22:40:00,True
2055-03-16 12:22:00,-1000.0,0.0,1984.75,2023-03-13 23:01:00,
2055-03-16 12:42:00,-1000.0,0.0,1985.75,2023-03-13 23:21:00,
2055-03-16 13:03:00,-1000.0,0.0,1983.5,2023-03-13 23:42:00,
2055-03-16 13:23:00,-1000.0,0.0,1983.0,2023-03-14 00:02:00,
2055-03-16 13:43:00,-1000.0,0.0,1982.0,2023-03-14 00:22:00,True
2055-03-16 14:04:00,-1000.0,0.0,1981.5,2023-03-14 00:43:00,True
2055-03-16 14:24:00,-1000.0,0.0,1979.25,2023-03-14 01:03:00,True
2055-03-16 14:45:00,-1000.0,0.0,1979.0,2023-03-14 01:24:00,True
2055-03-16 15:05:00,-1000.0,0.0,1980.25,2023-03-14 01:44:00,True
2055-03-16 15:26:00,-1000.0,0.0,1978.75,2023-03-14 02:05:00,True
2055-03-16 15:46:00,-1000.0,0.0,1979.5,2023-03-14 02:25:00,
2055-03-16 16:07:00,-1000.0,0.0,1978.75,2023-03-14 02:46:00,
2055-03-16 16:27:00,-1000.0,0.0,1980.5,2023-03-14 03:06:00,True
2055-03-16 16:48:00,-1000.0,0.0,1980.5,2023-03-14 03:27:00,
2055-03-16 17:08:00,-1000.0,0.0,1978.5,2023-03-14 03:47:00,True
2055-03-16 17:29:00,-1000.0,0.0,1980.5,2023-03-14 04:08:00,
2055-03-16 17:49:00,-1000.0,0.0,1979.25,2023-03-14 04:28:00,True
2055-03-16 18:10:00,-1000.0,0.0,1978.75,2023-03-14 04:49:00,
2055-03-16 18:30:00,-1000.0,0.0,1978.75,2023-03-14 05:09:00,True
2055-03-16 18:51:00,-1000.0,0.0,1978.75,2023-03-14 05:30:00,
2055-03-16 19:11:00,-1000.0,0.0,1977.0,2023-03-14 05:50:00,
2055-03-16 19:32:00,-1000.0,0.0,1974.5,2023-03-14 06:11:00,
2055-03-16 19:52:00,-1000.0,0.0,1976.5,2023-03-14 06:31:00,True
2055-03-16 20:12:00,-1000.0,0.0,1981.75,2023-03-14 06:51:00,True
2055-03-16 20:33:00,-1000.0,0.0,1984.75,2023-03-14 07:12:00,True
2055-03-16 20:53:00,-1000.0,0.0,1990.0,2023-03-14 07:32:00,
2055-03-16 21:14:00,-1000.0,0.0,1994.25,2023-03-14 07:53:00,
2055-03-16 21:34:00,-1000.0,0.0,1999.75,2023-03-14 08:13:00,
2055-03-16 21:55:00,-1000.0,0.0,2002.75,2023-03-14 08:34:00,True
2055-03-16 22:15:00,-1000.0,0.0,2014.25,2023-03-14 08:54:00,True
2055-03-16 22:36:00,-1000.0,0.0,2021.25,2023-03-14 09:15:00,True
2055-03-16 22:56:00,-1000.0,0.0,2070.25,2023-03-14 09:35:00,True
2055-03-16 23:17:00,-1000.0,0.0,2099.0,2023-03-14 09:56:00,
2055-03-16 23:37:00,-1000.0,0.0,2091.0,2023-03-14 10:16:00,True
2055-03-16 23:58:00,-1000.0,0.0,2081.75,2023-03-14 10:37:00,True
2055-03-17 00:19:00,-1000.0,0.0,2083.5,2023-03-14 10:58:00,
2055-03-17 00:39:00,-1000.0,0.0,2093.25,2023-03-14 11:18:00,
2055-03-17 01:00:00,-1000.0,0.0,2096.75,2023-03-14 11:39:00,
2055-03-17 01:20:00,-1000.0,0.0,2095.25,2023-03-14 11:59:00,True
2055-03-17 01:41:00,-1000.0,0.0,2099.5,2023-03-14 12:20:00,True
2055-03-17 02:01:00,-1000.0,0.0,2096.25,2023-03-14 12:40:00,True
2055-03-17 02:22:00,-1000.0,0.0,2103.0,2023-03-14 13:01:00,True
2055-03-17 02:42:00,-1000.0,0.0,2103.0,2023-03-14 13:21:00,True
2055-03-17 03:03:00,-1000.0,0.0,2109.0,2023-03-14 13:42:00,True
2055-03-17 03:23:00,-1000.0,0.0,2109.5,2023-03-14 14:02:00,True
2055-03-17 03:44:00,-1000.0,0.0,2109.75,2023-03-14 14:23:00,True
2055-03-17 04:05:00,-1000.0,0.0,2105.75,2023-03-14 14:44:00,
2055-03-17 04:25:00,-1000.0,0.0,2105.0,2023-03-14 15:04:00,True
2055-03-17 04:46:00,-1000.0,0.0,2102.25,2023-03-14 15:25:00,True
2055-03-17 05:06:00,-1000.0,0.0,2102.25,2023-03-14 15:45:00,True
2055-03-17 05:27:00,-1000.0,0.0,2095.75,2023-03-14 16:06:00,True
2055-03-17 05:47:00,-1000.0,0.0,2086.75,2023-03-14 16:26:00,True
2055-03-17 06:08:00,-1000.0,0.0,2082.5,2023-03-14 16:47:00,True
2055-03-17 06:28:00,-1000.0,0.0,2073.75,2023-03-14 17:07:00,True
2055-03-17 06:49:00,-1000.0,0.0,2066.0,2023-03-14 17:28:00,
2055-03-17 07:09:00,-1000.0,0.0,2057.5,2023-03-14 17:48:00,True
2055-03-17 07:30:00,-1000.0,0.0,2047.25,2023-03-14 18:09:00,True
2055-03-17 07:50:00,-1000.0,0.0,2037.25,2023-03-14 18:29:00,True
2055-03-17 08:11:00,-1000.0,0.0,2029.75,2023-03-14 18:50:00,True
2055-03-17 08:31:00,-1000.0,0.0,2024.75,2023-03-14 19:10:00,
2055-03-17 08:52:00,-1000.0,0.0,2023.0,2023-03-14 19:31:00,
2055-03-17 09:12:00,-1000.0,0.0,2012.25,2023-03-14 19:51:00,True
2055-03-17 09:33:00,-1000.0,0.0,2007.0,2023-03-14 20:12:00,
2055-03-17 09:53:00,-1000.0,0.0,2008.0,2023-03-14 20:32:00,True
2055-03-17 10:14:00,-1000.0,0.0,2003.75,2023-03-14 20:53:00,
2055-03-17 10:34:00,-1000.0,0.0,2002.5,2023-03-14 21:13:00,True
2055-03-17 10:55:00,-1000.0,0.0,1996.75,2023-03-14 21:34:00,True
2055-03-17 11:15:00,-1000.0,0.0,1991.0,2023-03-14 21:54:00,True
2055-03-17 11:36:00,-1000.0,0.0,1988.5,2023-03-14 22:15:00,True
2055-03-17 11:56:00,-1000.0,0.0,1988.75,2023-03-14 22:35:00,
2055-03-17 12:17:00,-1000.0,0.0,1986.5,2023-03-14 22:56:00,True
2055-03-17 12:37:00,-1000.0,0.0,1986.0,2023-03-14 23:16:00,True
2055-03-17 12:58:00,-1000.0,0.0,1983.0,2023-03-14 23:37:00,True
2055-03-17 13:18:00,-1000.0,0.0,1982.75,2023-03-14 23:57:00,
2055-03-17 13:39:00,-1000.0,0.0,1984.5,2023-03-15 00:18:00,True
2055-03-17 13:59:00,-1000.0,0.0,1986.75,2023-03-15 00:38:00,True
2055-03-17 14:20:00,-1000.0,0.0,1987.25,2023-03-15 00:59:00,True
2055-03-17 14:40:00,-1000.0,0.0,1990.0,2023-03-15 01:19:00,
2055-03-17 15:01:00,-1000.0,0.0,1987.5,2023-03-15 01:40:00,
2055-03-17 15:21:00,-1000.0,0.0,1990.5,2023-03-15 02:00:00,True
2055-03-17 15:42:00,-1000.0,0.0,1992.0,2023-03-15 02:21:00,
2055-03-17 16:02:00,-1000.0,0.0,1994.0,2023-03-15 02:41:00,True
2055-03-17 16:23:00,-1000.0,0.0,1996.0,2023-03-15 03:02:00,
2055-03-17 16:43:00,-1000.0,0.0,1997.75,2023-03-15 03:22:00,True
2055-03-17 17:04:00,-1000.0,0.0,2000.75,2023-03-15 03:43:00,
2055-03-17 17:24:00,-1000.0,0.0,1999.75,2023-03-15 04:03:00,
2055-03-17 17:45:00,-1000.0,0.0,2000.25,2023-03-15 04:24:00,True
2055-03-17 18:05:00,-1000.0,0.0,2001.0,2023-03-15 04:44:00,True
2055-03-17 18:26:00,-1000.0,0.0,1998.5,2023-03-15 05:05:00,
2055-03-17 18:46:00,-1000.0,0.0,1994.5,2023-03-15 05:25:00,
2055-03-17 19:07:00,-1000.0,0.0,1991.5,2023-03-15 05:46:00,True
2055-03-17 19:27:00,-1000.0,0.0,1995.5,2023-03-15 06:06:00,True
2055-03-17 19:48:00,-1000.0,0.0,1995.5,2023-03-15 06:27:00,
2055-03-17 20:08:00,-1000.0,0.0,2000.75,2023-03-15 06:47:00,True
2055-03-17 20:28:00,-1000.0,0.0,2004.0,2023-03-15 07:07:00,True
2055-03-17 20:49:00,-1000.0,0.0,2010.0,2023-03-15 07:28:00,
2055-03-17 21:09:00,-1000.0,0.0,2014.75,2023-03-15 07:48:00,True
2055-03-17 21:30:00,-1000.0,0.0,2028.0,2023-03-15 08:09:00,True
2055-03-17 21:50:00,-1000.0,0.0,2043.75,2023-03-15 08:29:00,True
2055-03-17 22:11:00,-1000.0,0.0,2054.0,2023-03-15 08:50:00,
2055-03-17 22:32:00,-1000.0,0.0,2125.5,2023-03-15 09:11:00,
2055-03-17 22:52:00,-1000.0,0.0,2161.75,2023-03-15 09:31:00,True
2055-03-17 23:13:00,-1000.0,0.0,2182.25,2023-03-15 09:52:00,
2055-03-17 23:33:00,-1000.0,0.0,2139.5,2023-03-15 10:12:00,
2055-03-17 23:54:00,-1000.0,0.0,2120.5,2023-03-15 10:33:00,
2055-03-18 00:14:00,-1000.0,0.0,2158.5,2023-03-15 10:53:00,True
2055-03-18 00:35:00,-1000.0,0.0,2159.25,2023-03-15 11:14:00,True
2055-03-18 00:55:00,-1000.0,0.0,2133.0,2023-03-15 11:34:00,True
2055-03-18 01:16:00,-1000.0,0.0,2124.5,2023-03-15 11:55:00,True
2055-03-18 01:37:00,-1000.0,0.0,2127.25,2023-03-15 12:16:00,
2055-03-18 01:57:00,-1000.0,0.0,2123.5,2023-03-15 12:36:00,True
2055-03-18 02:18:00,-1000.0,0.0,2122.25,2023-03-15 12:57:00,
2055-03-18 02:38:00,-1000.0,0.0,2118.25,2023-03-15 13:17:00,
2055-03-18 02:59:00,-1000.0,0.0,2113.5,2023-03-15 13:38:00,
2055-03-18 03:19:00,-1000.0,0.0,2078.25,2023-03-15 13:58:00,True
2055-03-18 03:40:00,-1000.0,0.0,2051.0,2023-03-15 14:19:00,True
2055-03-18 04:01:00,-1000.0,0.0,2046.0,2023-03-15 14:40:00,
2055-03-18 04:21:00,-1000.0,0.0,1786.25,2023-03-15 15:00:00,True
2055-03-18 04:42:00,-1000.0,0.0,1866.5,2023-03-15 15:21:00,True
